X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8374349.64362776,4864723.44327894,20157,2022066022,1709,1,0,0,0,0,0,0,0,0,4,0,,67,7,2022,1,39.991604,-75.228061,1656,6,0,0,0,0,0,0,2,0,,0,0,0,,,1,,1,,39 59:29.774,,0,75 13:41.019,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,1,0,1,,3,,,2,1,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
-8375947.63533532,4864209.96823443,20158,2022066023,1940,1,0,0,0,0,0,0,0,0,4,0,,67,7,2022,1,39.98807,-75.242416,1935,6,0,0,0,0,0,1,0,0,,0,0,0,,,4,,1,,39 59:17.052,,0,75 14:32.697,4,0,0,0,67301,0,0,0,N,0,0,0,5,67301,4,,1,,1,N,N,N,0,,0,0,1,,3,,,2,4,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-8355561.35697672,4872968.98165312,20159,2022077584,0049,0,0,0,1,1,0,0,0,0,8,0,,67,8,2022,2,40.048329,-75.059283,0049,6,0,0,0,0,0,0,0,0,,1,0,0,,,0,N,0,,40 02:53.984,5,0,75 03:33.420,1,0,0,0,67301,1,1,0,N,0,0,0,2,67301,0,2,1,110,9,N,N,N,0,0,0,0,1,,0,Y,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
-8374978.59947955,4876945.27837739,20160,2022065798,2119,0,0,0,0,0,0,0,0,0,7,0,,67,7,2022,1,40.075667,-75.233711,2114,6,1,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 04:32.400,7,0,75 14:01.360,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,4,2342,1,N,N,N,0,,1,0,1,,0,Y,,1,1,0,0,0,0,0,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8366269.18185623,4864394.92702536,20161,2022068816,2250,2,0,0,0,0,0,0,0,0,4,0,,67,7,2022,3,39.989343,-75.155473,2250,6,0,0,0,0,0,0,0,0,,0,0,0,,,4,,1,,39 59:21.634,2,0,75 09:19.704,8,0,0,0,67301,0,0,0,N,0,0,0,4,67301,0,,1,2310,1,N,N,N,0,,0,0,0,,2,N,,2,4,0,0,0,4,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8369596.4111368,4865405.06669328,20162,2022068818,1631,3,0,0,0,0,0,0,0,0,4,0,,67,7,2022,4,39.996295,-75.185362,1627,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 59:46.663,,0,75 11:07.303,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,3,1,0,0,0,0,0,2,0,3,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8372360.02921784,4854042.70547755,20163,2022075962,1339,1,0,0,0,0,0,0,0,0,4,1,,67,8,2022,4,39.918056,-75.210188,1338,6,0,0,0,0,0,0,0,0,,0,1,0,,,1,N,0,,39 55:05.001,,7,75 12:36.677,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,0,,,2,1,0,0,0,1,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8356449.68690924,4875928.29019158,20164,2022077124,1741,0,0,0,0,0,0,0,0,0,7,0,,67,8,2022,2,40.068676,-75.067263,1735,6,0,0,0,0,0,0,1,0,,0,0,0,,,0,N,0,,40 04:07.233,,7,75 04:02.147,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,,1,N,N,N,0,,0,0,1,,0,,,1,0,0,0,0,0,0,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366743.6251441,4854774.10967281,20165,2022077898,1510,1,0,0,0,0,0,0,0,0,4,1,,67,8,2022,5,39.923095,-75.159735,1505,6,0,0,0,0,0,1,0,0,,0,1,0,,,1,,1,,39 55:23.141,,0,75 09:35.045,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,2,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8365482.48685783,4866324.91823122,20166,2022066185,1305,3,0,0,0,0,0,0,0,0,1,0,,67,7,2022,1,40.002625,-75.148406,1259,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 00:09.450,,0,75 08:54.260,2,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,6,,1,N,N,N,0,,0,1,2,,0,,,5,1,0,0,0,0,0,2,0,5,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8348341.39535038,4877816.29863718,20167,2022076789,2031,1,0,0,0,0,0,0,0,0,4,0,,67,8,2022,1,40.081654,-74.994425,2030,6,0,1,0,0,0,0,0,1,,0,0,0,,,1,,2,,40 04:53.953,,0,74 59:39.931,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8368502.13957501,4851046.2387945,20168,2022066349,1920,0,0,0,0,0,0,0,0,0,0,0,,67,7,2022,5,39.897408,-75.175532,1900,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,1,,39 53:50.668,,0,75 10:31.915,3,0,0,1,67301,0,0,0,N,0,0,0,1,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,1,1,0,0,0,0,0,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8366020.16014624,4865967.57566638,20169,2022065461,1952,0,0,0,1,0,0,0,0,0,8,0,,67,7,2022,7,40.000166,-75.153236,1944,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,40 00:00.598,,0,75 09:11.651,3,0,0,0,67301,1,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,0,,,2,1,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8353597.01286169,4877750.68198956,20170,2022077601,2358,0,0,0,0,0,0,0,0,0,7,0,,67,8,2022,4,40.081203,-75.041637,2352,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 04:52.330,,0,75 02:29.892,0,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,7,,1,N,N,N,0,,0,0,1,,0,,,1,0,1,0,0,0,0,2,0,1,,03,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8365504.08284163,4868978.288031,20171,2022072477,1936,1,0,0,0,0,0,0,0,0,4,0,,67,8,2022,7,40.020881,-75.1486,1936,6,0,0,0,1,0,0,0,0,,0,0,0,,,1,,2,,40 01:15.173,,0,75 08:54.961,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,1,0,0,0,1,1,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
-8376159.47581064,4850392.15119208,20172,2022064954,1705,1,0,0,0,0,0,0,0,0,1,0,,67,7,2022,5,39.8929,-75.244319,1656,6,0,1,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 53:34.440,,0,75 14:39.550,8,0,0,1,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,0,,0,,,2,1,0,0,0,1,0,2,0,2,,03,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-8367199.14487701,4859178.47649556,20173,2022062102,,1,0,0,0,0,0,0,0,0,4,0,,67,6,2022,1,39.953431,-75.163827,,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,3,,39 57:12.352,,0,75 09:49.776,8,0,0,0,67301,0,0,0,N,0,0,0,2,00000,0,,1,,1,,,N,0,,0,0,0,,2,,,2,1,0,0,0,1,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8365896.59548184,4866623.56135932,20174,2022064438,1145,0,0,0,0,0,0,0,0,0,4,0,,67,7,2022,4,40.00468,-75.152126,1140,6,0,0,0,0,0,1,0,0,,0,0,0,,,2,,1,,40 00:16.847,,0,75 09:07.652,4,0,0,0,67301,0,0,0,N,0,0,0,2,67505,2,,1,,1,N,N,N,0,,0,0,1,,2,,,2,2,0,0,0,0,0,2,1,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8371136.73924482,4862257.29155364,20175,2022066426,0029,1,0,0,0,0,0,0,0,0,4,0,,67,7,2022,4,39.974629,-75.199199,0006,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,39 58:28.663,,2,75 11:57.118,9,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,2,,,2,0,0,0,0,0,1,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8375313.22472852,4850640.54839751,20176,2022069974,0116,2,0,0,0,0,0,0,0,0,4,0,,67,7,2022,3,39.894612,-75.236717,0114,6,0,0,0,0,0,1,0,0,,0,0,0,,,2,,1,,39 53:40.603,,0,75 14:12.181,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,2,0,1,,2,,,3,2,0,0,0,0,0,2,0,3,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-8374154.49971698,4850135.20013079,20177,2022062095,,2,0,0,0,0,0,0,0,0,1,0,,67,6,2022,7,39.891129,-75.226308,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 53:28.066,,0,75 13:34.707,8,0,0,0,67301,0,0,0,N,0,0,0,2,00000,0,,1,,1,,,N,0,,0,0,0,,0,,,2,1,1,0,0,1,0,2,0,2,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-8368612.01281273,4870901.02923285,20178,2022065453,0414,2,0,0,0,0,0,0,0,0,4,0,,67,7,2022,1,40.034107,-75.176519,0414,6,0,0,0,0,1,0,0,0,,0,0,0,,,0,,1,,40 02:02.785,6,0,75 10:35.468,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,515,9,N,N,N,0,,0,0,0,,2,Y,,2,0,0,0,0,0,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-8366692.75207611,4854024.2725829,20179,2022068555,1900,3,0,0,0,0,0,0,0,0,4,0,,67,7,2022,3,39.917929,-75.159278,1855,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,,1,,39 55:04.544,,0,75 09:33.400,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,1,,2,0,2,,3,,,6,2,1,0,0,0,0,2,0,6,,03,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
-8371034.43669405,4862271.67266423,20180,2022055467,,0,0,0,0,0,0,0,0,0,4,0,,67,6,2022,7,39.974728,-75.19828,,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,2,,39 58:29.020,,7,75 11:53.809,8,0,0,0,67301,0,0,0,N,0,0,0,3,00000,0,,1,,1,,,N,0,,0,0,2,,2,,,2,1,1,0,0,1,0,2,0,2,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-8372586.89874654,4862055.08701293,20181,2022068593,1945,1,0,0,0,0,0,0,0,0,4,0,,67,7,2022,4,39.973237,-75.212226,1934,6,0,0,0,0,0,1,0,0,,0,0,0,,,4,,1,,39 58:23.653,6,0,75 12:44.012,4,0,0,0,67301,0,0,0,N,0,0,0,4,67301,2,,1,2030,1,N,N,N,0,,0,0,1,,2,N,,2,4,0,0,0,2,0,2,0,2,,03,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
